FACILITY_ID,CWNS_ID,FLOW_2022_MGD_FINAL,FACILITY_NAME,INFRASTRUCTURE_TYPE,LATITUDE,LONGITUDE,CITY,STATE_CODE,AUTHORITY_NAME,COUNTY_NAME,HUC,WATERSHED_NAME,FACILITY_TYPE
1183950,48007136001,0.15,Quail Forest WWTP,Wastewater,29.9877,-95.628,Houston,TX,GRANT ROAD PUD,,,,Treatment Plant
1184001,48007208001,0.69,Cypress Hill WWTP,Wastewater,29.9813,-95.7008,Cypress,TX,CYPRESS HILL MUD 1,,,,Collection: Separate Sewers
1184264,48007773001,0.4,Autumn Meadow Lane WWTP,Wastewater,29.9204,-95.5791,Houston,TX,WHITE OAK BEND MUD,,,,Treatment Plant
1184283,48007814001,0.15,La Salle Crossing WWTP,Wastewater,30.3499,-95.5463,Conroe,TX,MONTGOMERY COUNTY MUD NO. 42,,,,Treatment Plant
1192597,51000013013,2,CONAWAY WWTP & INTERCEPTOR SYS,Wastewater,37.177061,-82.138221,Vansant,VA,Buchanan County PSA,Buchanan,5070202,Upper Levisa,Collection: Separate Sewers
1192649,51000059001,1.6,LURAY S T P,Wastewater,38.684558,-78.458819,Luray,VA,Town of Luray,,,,Treatment Plant
1192923,51000299002,0.08,MADISON REGIONAL STP,Wastewater,38.38787,-78.24016,Madison,VA,Rapidan Service Authority,Madison,2080103,Rapidan-Upper Rappahannock,Collection: Pump Stations
1196621,42005124001,2.01,DUQUESNE STP,Wastewater,40.37273,-79.8468,Duquesne,PA,DUQUESNE SAN AUTH,Allegheny,5020005,Lower Monongahela,Treatment Plant
1206227,55001560001,0.192,ELK MOUND WWTP,Wastewater,44.870139,-91.693333,Elk Mound,WI,ELK MOUND VILLAGE,Dunn,7050005,Lower Chippewa,Treatment Plant
1206528,55003656001,0.487,PADDOCK LAKE STP,Wastewater,42.5808,-88.0928,Salem,WI,"PADDOCK LAKE, VILLAGE OF",,,,Collection: Separate Sewers
1206637,55004550001,0.375,SPOONER WWTP,Wastewater,45.8153,-91.9111,Spooner,WI,"SPOONER, CITY OF",,,,Treatment Plant
1206860,55009502001,0.163,MADELINE SD - STP,Wastewater,46.790572,-90.755356,La Pointe,WI,Madeline Sanitary District,,,,Collection: Separate Sewers
1214243,24000023001,0.1,CECILTON WWTP,Wastewater,39.4092,-75.8651,Cecilton,MD,TOWN OF CECILTON,Cecil,2060002,Chester-Sassafras,Treatment Plant
1214428,24000098001,0.2,BETTERTON WWTP,Wastewater,39.3672,-76.0587,Betterton,MD,"BETTERTON, TOWN OF",,,,Collection: Separate Sewers
1220544,36003111001,0.12,Jeffersonville (V) - Jefferson. STP,Wastewater,41.765472,-74.941972,Jeffersonville,NY,"JEFFERSONVILLE, VILLAGE OF",,,,Treatment Plant
1180955,53001385001,2.24,WASHOUGAL S/T FACILITY,Wastewater,45.5707,-122.3276,Washougal,WA,WASHOUGAL CITY OF,Clark,17080001,Lower Columbia-Sandy,Biosolids Handling Facility
1181001,53001760001,0.018,FARMINGTON STP,Wastewater,47.08,-117.041,Farmington,WA,FARMINGTON CITY OF,,,,Treatment Plant
1183431,48004122001,166,Village Creek Water Reuse Facility,Wastewater,32.779848,-97.143936,Arlington,TX,Fort Worth,Tarrant,12030102,Lower West Fork Trinity,Treatment Plant
1183613,48005062001,0.048,Dodd City WWTP,Wastewater,33.569658,-96.068895,Dodd City,TX,CITY OF DODD CITY,,,,Collection: Separate Sewers
1183649,48005101001,0.3,Van WWTP,Wastewater,32.5092,-95.632,Van,TX,CITY OF VAN,,,,Collection: Separate Sewers
1183782,48007012002,3.1,Longwood WWTP,Wastewater,29.5569,-95.2164,Pearland,TX,PEARLAND,Galveston,12040204,West Galveston Bay,Treatment Plant
1183846,48007039076,13.34,Beltway Regional WWTP,Wastewater,29.7077,-95.5671,Houston,TX,Houston,Harris,12040104,Buffalo-San Jacinto,Collection: Separate Sewers
1183856,48007039091,18,Upper Brays Regional WWTP,Wastewater,29.71676,-95.5922,Houston,TX,Houston,Harris,12040104,Buffalo-San Jacinto,Collection: Separate Sewers
1183870,48007049001,6,Seabrook WWTP,Wastewater,29.5653,-95.0194,Seabrook,TX,CITY OF SEABROOK,,,,Collection: Separate Sewers
1183873,48007052001,0.21,Southside Place WWTP,Wastewater,29.7044,-95.4333,Houston,TX,SOUTHSIDE PLACE,,,,Treatment Plant
1183926,48007105001,0.84,Eastex Freeway WWTP,Wastewater,29.8992,-95.3219,Houston,TX,HARRIS COUNTY WCID NO. 74,,,,Collection: Separate Sewers
1183941,48007126001,0.175,Pin Oak Village WWTP,Wastewater,29.7574,-95.8188,Houston,TX,FORT BEND COUNTY MUD #37,,,,Collection: Separate Sewers
1184228,48007707001,1.5,Mill Ridge WWTP,Wastewater,29.639,-95.4442,Houston,TX,NORTHWEST HARRIS CO. MUD NO. 9,,,,Collection: Separate Sewers
1184290,48007828001,0.084,Splendora WWTP,Wastewater,30.2366,-95.1599,Splendora,TX,CITY OF SPLENDORA WWTF,,,,Collection: Separate Sewers
1184301,48007847001,1.1,North Spring WWTP,Wastewater,30.0627,-95.378,Spring,TX,HARRIS COUNTY MUD NO. 82,,,,Treatment Plant
1184375,48008029001,9.87,San Marcos  WWTP,Wastewater,29.86615,-97.925294,San Marcos,TX,CITY OF SAN MARCOS,,,,Collection: Separate Sewers
1066979,08000186001,2,"Trinidad, City of",Wastewater,37.1875,-104.492222,Trinidad,CO,"GMS, Inc. Consulting Engineers",Las Animas,11020010,Purgatoire,Collection: Separate Sewers
1067025,08000235001,0.081,STRATTON WWTP,Wastewater,39.3056,-102.5933,Stratton,CO,"STRATTON, TOWN OF",Kit Carson,10250003,South Fork Republican,Collection: Separate Sewers
1069612,04002501002,0.007,Seligman WWTF,Wastewater,35.2475,-112.6258,Prescott,AZ,YAVAPAI CSD,,,,Collection: Separate Sewers
1073301,34001030001,85,Joint Meeting of Essex & Union - CSO/STP,Wastewater,40.64039588,-74.20184723,Elizabeth,NJ,Joint Meeting of Essex and Union Counties,Union,2030104,Sandy Hook-Staten Island,Treatment Plant
1078188,12000065002,5,Clearwater East WRF,Wastewater,27.960556,-82.706389,Clearwater,FL,"CLEARWATER,CITY OF",Pinellas,3100207,Crystal-Pithlachascotee,Treatment Plant
1078379,12000237001,0.33,BOWLING GREEN STP,Wastewater,27.6278,-81.8164,Bowling Green,FL,City of Bowling Green,,,,Collection: Separate Sewers
1078384,12000244001,1.5,SEBRING Cemetery Road WWTP,Wastewater,27.5078,-81.4206,Sebring,FL,Sebring,Highlands,3090101,Kissimmee,Collection: Separate Sewers
1080523,39000100001,0.43,Commercial Point WWTP & Sewers,Wastewater,39.7747,-83.0078,Commercial Point,OH,"COMMERCIAL POINT, VILLAGE",,,,Collection: Separate Sewers
1080700,39000286001,0.16,Pioneer WWTP & Sewer System,Wastewater,41.679,-84.5595,Pioneer,OH,VILLAGE OF PIONEER,,,,Treatment Plant
1081056,39002961001,0.5,Garrettsville WWTP & Sewer System,Wastewater,41.2839,-81.089,Garrettsville,OH,VILLAGE OF GARRETTSVILLE,,,,Collection: Separate Sewers
1081062,39002969005,0.08,Geauga Co Russell Park WWTP,Wastewater,41.4698,-81.35062,Chagrin Falls,OH,Geauga County Department of Water Resources,,,,Treatment Plant
1081459,39006553001,0.08,Perry Co Crown Wehrle Estates WWTP,Wastewater,39.7739,-82.1029,Thornville,OH,PERRY COUNTY COMMISSIONERS,,,,Collection: Separate Sewers
1081496,39006867001,0.5,Put-in-Bay WWTP & Sewer System,Wastewater,41.650081,-82.818616,Put In Bay,OH,Village of Put-in-Bay,Ottawa,4100010,Cedar-Portage,Collection: Separate Sewers
1088480,26000342001,6.67,GRAND HAVEN STP,Wastewater,43.0612,-86.2054,Grand Haven,MI,GRANDHAVEN - SPRINGLAKE,,,,Collection: Separate Sewers
1088883,26003077001,0.32,JONESVILLE STP,Wastewater,41.9927,-84.6683,Jonesville,MI,"JONESVILLE, VILLAGE OF",,,,Collection: Separate Sewers
1094122,50000070002,1.25,Bartlet Bay WWTF,Wastewater,44.428179,-73.214747,South Burlington,VT,"South Burlington, City of",Chittenden,2010008,Lake Champlain,Collection: Pump Stations
1094847,54001710001,0.6,SALEM WWTP,Wastewater,39.2905,-80.5282,Salem,WV,SALEM CITY OF,Harrison,5020002,West Fork,Collection: Combined Sewers
1094996,54002603001,0.03,LEON WWTP,Wastewater,38.7528,-81.9642,Leon,WV,"LEON, TOWN OF",,,,Treatment Plant
1095224,54004305001,0.35,PENNSBORO WWTP,Wastewater,39.2765,-80.9873,Pennsboro,WV,City of Pennsboro,Ritchie,5030203,Little Kanawha,Collection: Pump Stations
1100997,33000129001,0.75,Gorham WWTF,Wastewater,44.38759,-71.16751,Gorham,NH,Gorham Water & Sewer Commission,Coos,1040001,Upper Androscoggin,Collection: Pump Stations
1104843,02000416001,0.03,Nondalton Lagoon,Wastewater,59.973269,-154.846544,Nondalton,AK,"Nondalton, Village of",,,,Collection: Separate Sewers
1104890,05000022001,3.5,Stuttgart WWTP,Wastewater,34.4924,-91.5677,Stuttgart,AR,Stuttgart,Arkansas,8020402,Bayou Meto,Treatment Plant
1153741,37008801001,2.5,BREVARD WWTP,Wastewater,35.2262,-82.7298,Pisgah Forest,NC,"BREVARD, TOWN OF",Transylvania,6010105,Upper French Broad,Treatment Plant
1157143,45000251001,60,METRO WWTP,Wastewater,33.9378,-81.0178,Columbia,SC,"COLUMBIA, CITY OF",Richland,3050110,Congaree,Collection: Pump Stations
479021,56000500001,0.5,WRIGHT LAGOON,Wastewater,43.7619,-105.4998,Wright,WY,"Wright, Town of",Campbell,10120201,Upper Belle Fourche,Treatment Plant
1066879,08000075001,2.68,STERLING WWTP,Wastewater,40.66889,-103.1328,Sterling,CO,"STERLING, CITY OF",Logan,10190012,Middle South Platte-Sterling,Collection: Interceptor Sewers
1067134,08000353001,0.01,PAOLI LAGOON,Wastewater,40.61265908,-102.4723014,Paoli,CO,TOWN OF PAOLI,,,,Treatment Plant
1067146,08000380001,0.075,LARKSPUR LAGOON,Wastewater,39.22978,-104.88115,Larkspur,CO,"LARKSPUR, TOWN OF",Douglas,10190003,Middle South Platte-Cherry Creek,Biosolids Handling Facility
1113900,17000626001,3.5,"PONTIAC, City of",Wastewater,40.877,-88.646,Pontiac,IL,"PONTIAC      ,CITYOF",Livingston,7130002,Vermilion,Treatment Plant
1113999,17000721007,230,"MWRDGC, NORTHSIDE (Terrence O'Brien) WRP",Wastewater,42.0191,-87.7163,Skokie,IL,MWRDGC,Cook,7120003,Chicago,Collection: Interceptor Sewers
1114210,17005302002,0.19,GREENUP STP,Wastewater,39.2461,-88.1684,Greenup,IL,"GREENUP, VILLAGE OF",,,,Collection: Separate Sewers
1114313,17007208001,0.13,BECKEMEYER STP,Wastewater,38.6058,-89.4348,Beckemeyer,IL,"BECKEMEYER, VILLAGE OF",,,,Collection: Separate Sewers
1114377,17007715001,0.08,DAVIS STP,Wastewater,42.4083,-89.435,Davis,IL,"DAVIS, VILLAGE OF",,,,Treatment Plant
1120383,18004613001,2,CORYDON STP,Wastewater,38.2098,-86.1312,Corydon,IN,"CORYDON, TOWN OF",Harrison,5140104,Blue-Sinking,Treatment Plant
1120426,18004856001,0.1,SILVER LAKE WWTP,Wastewater,41.0718,-85.9058,Silver Lake,IN,"SILVERLAKE, TOWN OF",,,,Treatment Plant
1120508,18005751001,0.066,CAMPBELLSBURG WWTP,Wastewater,38.6591,-86.3104,Campbellsburg,IN,"CAMPBELLSBURG, town of",,,,Collection: Separate Sewers
1123552,19000120001,0.271,CAMBRIDGE STL,Wastewater,41.8961,-93.5194,Cambridge,IA,CAMBRIDGE CITY OF,,,,Treatment Plant
1123637,19000218001,0.103,DELHI STL,Wastewater,42.4192,-91.329,Delhi,IA,"DELHI      ,CITYOF",,,,Collection: Separate Sewers
1123836,19000443001,0.081,LACONA WWTP,Wastewater,41.1836,-93.3815,Lacona,IA,LACONA TOWN OF,,,,Treatment Plant
1123948,19000566001,0.082,MILTON WWTP,Wastewater,40.6792,-92.1631,Milton,IA,"MILTON, TOWN OF",,,,Collection: Separate Sewers
1123977,19000595001,0.37,MOVILLE WWTP,Wastewater,42.4719,-96.0919,Moville,IA,"MOVILLE      ,TOWNOF",Woodbury,10230004,Monona-Harrison Ditch,Treatment Plant
1124061,19000695001,0.867,POSTVILLE WWTP,Wastewater,43.0914,-91.5592,Postville,IA,POSTVILLE CITY OF,,,,Treatment Plant
1124161,19000816001,0.02,STANLEY STL,Wastewater,42.6419,-91.8208,Stanley,IA,"STANLEY, CITY OF",,,,Collection: Separate Sewers
1124222,19000882001,0.034,VOLGA CITY WWTP,Wastewater,42.8042,-91.5303,Volga,IA,"VOLGA, CITY OF",,,,Collection: Separate Sewers
1128551,16000005002,17.5,"BOISE, CITY OF--WEST BOISE",Wastewater,43.6682,-116.3306,Boise,ID,"BOISE, CITY OF",Ada,17050114,Lower Boise,Collection: Separate Sewers
1128558,16000011001,9.3,MERIDIAN STP,Wastewater,43.6359,-116.4337,Meridian,ID,CITY OF MERIDIAN - WASTEWATER TREATMENT PLANT,Ada,17050114,Lower Boise,Collection: Separate Sewers
1128607,16000058001,13,S FRK COEUR D ALENE RVR SD-PAGE,Wastewater,47.5413,-116.2026,Smelterville,ID,S Fork CDA River Sewer District,Shoshone,17010302,South Fork Coeur D'alene,Collection: Separate Sewers
1128614,16000064001,0.45,BONNERS FERRY S/T PLANT,Wastewater,48.6956,-116.3035,Bonners Ferry,ID,"BONNERS FERRY, CITY OF",Boundary,17010104,Lower Kootenai,Collection: Separate Sewers
1130518,20001128001,0.035,MCCRACKEN WWTP,Wastewater,38.58533,-99.56981,Mc Cracken,KS,"MCCRACKEN, CITY OF",,,,Treatment Plant
1192659,51000073001,0.035,VIRGILINA STP,Wastewater,36.544141,-78.774921,Virgilina,VA,Town of Virgilina,,,,Treatment Plant
1192678,51000094001,3.75,COURTLAND STP,Wastewater,36.674166,-77.043055,Courtland,VA,Southampton County,,,,Treatment Plant
1192711,51000133001,0.6,KENBRIDGE STP,Wastewater,36.9577,-78.1144,Kenbridge,VA,Town of Kenbridge,,,,Treatment Plant
1192851,51000226001,5.3,FRONT ROYAL STP,Wastewater,38.9354,-78.1858,Front Royal,VA,Town of Front Royal,Warren,2070005,South Fork Shenandoah,Collection: Separate Sewers
1192900,51000275001,3,LEX. ROCK. REGIONAL WQCF,Wastewater,37.795135,-79.414588,Lexington,VA,City of Lexington,,,,Treatment Plant
1195405,42000068001,6.5,AMBLER BORO STP,Wastewater,40.1621,-75.2113,Ambler,PA,AMBLER BORO,,,,Collection: Separate Sewers
1196045,42003071001,1.7,NORTHEASTERN YORK MT WOLF STP,Wastewater,40.0634,-76.7084,Mount Wolf,PA,NORTHEASTERN YORK CO SEW AUTH,York,2050306,Lower Susquehanna,Collection: Pump Stations
1196336,42004111001,0.54,PATTON BORO STP,Wastewater,40.6287,-78.6472,Patton,PA,PATTON BOROUGH,Cambria,2050201,Upper West Branch Susquehanna,Treatment Plant
1206108,55000719001,0.125,BROWNSVILLE WWTP,Wastewater,43.6142,-88.4865,Brownsville,WI,BROWNSVILLE SEWAGE TREATMENT P,,,,Treatment Plant
1206546,55003770001,0.105,PLAIN STP,Wastewater,43.2789,-90.0402,Plain,WI,PLAIN VILLAGE OF,Sauk,7070005,Lower Wisconsin,Collection: Separate Sewers
377613,08000400002,0.06,North La Junta SD,Wastewater,37.9989,-103.5158,La Junta,CO,North La Junta Sanitation District,Otero,11020005,Upper Arkansas-Lake Meredith,Treatment Plant
491255,12000017028,112.5,MDWASD South District WWTP,Wastewater,25.5508,-80.3333,Miami,FL,Miami-Dade Water & Sewer Department,Miami-Dade,3090206,Florida Southeast Coast,Treatment Plant
1066915,08000114001,2.8,WINDSOR WWTP,Wastewater,40.43915,-104.873353,Windsor,CO,"WINDSOR, TOWN OF",Weld,10190007,Cache La Poudre,Treatment Plant
1067068,08000280001,0.15,EADS WWTP,Wastewater,38.464898,-102.769816,Kiowa,CO,"EADS, TOWN OF",Kiowa,11020012,Rush,Collection: Interceptor Sewers
1067110,08000327001,0.03,RAMAH WWTP,Wastewater,39.122603,-104.16275,Ramah,CO,"RAMAH, TOWN OF",El Paso,11020011,Big Sandy,Collection: Separate Sewers
1067145,08000365001,4.2,NORTHGLENN WWTP,Wastewater,40.0003,-104.9302,Brighton,CO,"NORTHGLENN, CITY OF",Adams,10190003,Middle South Platte-Cherry Creek,Treatment Plant
1069368,04000511001,0.7,Kachina Village WWTF,Wastewater,35.2022,-111.5681,Flagstaff,AZ,Kachina Village Improvement District,,,,Treatment Plant
1073516,34002065001,134.78,Middlesex County UA - CS/STP,Wastewater,40.48992273,-74.3061276,Sayreville,NJ,Middlesex County Utilities Authority,Middlesex,2030105,Raritan,Biosolids Handling Facility
1220340,36003010001,0.5,La Grange (T) Titusville SD STP,Wastewater,41.66206997,-73.79661639,Poughkeepsie,NY,"LA GRANGE, TOWN OF",,,,Collection: Separate Sewers
1220871,36005060001,0.065,Essex (T) STP,Wastewater,44.310917,-73.352528,Essex,NY,"ESSEX, TOWN OF",,,,Collection: Separate Sewers
1220981,36006065001,0.055,Port Leyden (V) WWTP & Collection System,Wastewater,43.5831,-75.3452,Port Leyden,NY,Port Leyden (V),Lewis,4150101,Black,Collection: Separate Sewers
1221175,36007195001,0.65,Pulaski (V) WWTP,Wastewater,43.5683,-76.1388,Pulaski,NY,"PULASKI, VILLAGE OF",Oswego,4140102,Salmon-Sandy,Collection: Pump Stations
1221254,36008055001,0.304,Phelps (V) WWTP,Wastewater,42.960833,-77.049444,Phelps,NY,Phelps (V),Ontario,4140201,Seneca,Treatment Plant
1221458,36009109001,22,Lockport (C) WWTP and Sewers,Wastewater,43.181,-78.69,Lockport,NY,LOCKPORT (C),Niagara,4130001,Oak Orchard-Twelvemile,Treatment Plant
1227779,48001316001,0.175,BATESVILLE STP,Wastewater,28.966847,-99.61853,Batesville,TX,BATESVILLE,,,,Treatment Plant
1227816,48003080001,2.5,San Gabriel WWTP,Wastewater,30.649536,-97.662527,Georgetown,TX,CITY OF GEORGETOWN,,,,Treatment Plant
1234644,19000162001,12,CLINTON WWTP,Wastewater,41.8098,-90.2304,Clinton,IA,CITY OF CLINTON,Clinton,7080101,Copperas-Duck,Collection: Combined Sewers
1234689,19000892001,6.24,WASHINGTON WWTP,Wastewater,41.2825,-91.7067,Washington,IA,WASHINGTON CITY OF,,,,Collection: Separate Sewers
1236397,37009001001,12.5,MONROE WWTP,Wastewater,34.9956,-80.49,Monroe,NC,"MONROE, CITY OF",Union,3040105,Rocky,Collection: Separate Sewers
1238899,53000515001,3,GRANDVIEW STP,Wastewater,46.2134,-119.912,Grandview,WA,GRANDVIEW CITY OF,Yakima,17030003,Lower Yakima,Collection: Separate Sewers
3206268,49000241001,0.15,STOCKTON,Wastewater,40.4434,-112.3763,Stockton,UT,Stockton Town,Tooele,16020310,Great Salt Lake,Treatment Plant
3500208,08209000056,0.1,Edgemont Ranch MD,Wastewater,37.3,-107.7872,Durango,CO,Edgemont Ranch Metropolitan District,,,,Collection: Separate Sewers
1165990,47000180001,0.572,BRUCETON WASTEWATER LAGOON,Wastewater,36.0476,-88.2264,Bruceton,TN,Bruceton WW Lagoon,,,,Treatment Plant
1166112,47000795001,3,LENOIR CITY WWTP,Wastewater,35.791,-84.2644,Lenoir City,TN,Lenoir City Utility Board,Loudon,6010201,Watts Bar Lake,Collection: Pump Stations
1166135,47000940001,90,Memphis S. T. E. MAXSON WWTP,Wastewater,35.0706,-90.1566,Memphis,TN,"Memphis, City of",Shelby,8010211,Horn Lake-Nonconnah,Collection: Pump Stations
1168216,22000620001,0.33,IOWA SEWERAGE SYSTEM,Wastewater,30.2422,-93.0256,Iowa,LA,TOWN OF IOWA,,,,Treatment Plant
1168266,22001195001,0.3,ST FRANCISVILLE WWTP,Wastewater,30.771885,-91.392902,Saint Francisville,LA,TOWN OF ST. FRANCISVILLE WWTP,West Feliciana,8070201,Bayou Sara-Thompson,Collection: Separate Sewers
1168297,22003015001,1.25,DONALDSONVILLE STP,Wastewater,30.0655,-90.9659,Donaldsonville,LA,"DONALDSONVILLE, CITY OF",St. James,8090301,East Central Louisiana Coastal,Collection: Pump Stations
1175566,06005046001,0.58,DOS PALOS STP,Wastewater,36.997549,-120.682669,Dos Palos,CA,"DOS PALOS, CITY OF",,,,Collection: Separate Sewers
1175747,06005272001,0.15,BUTTONWILLOW WWTF,Wastewater,37.7875,-121.5921,Buttonwillow,CA,BUTTONWILLOW CWD,Kern,18030012,Tulare-Buena Vista Lakes,Treatment Plant
1175927,06007018001,0.25,SEELEY CWD WWTF,Wastewater,32.7958,-115.6957,Seeley,CA,SEELEY CWD,,,,Collection: Separate Sewers
1175982,06008027001,0.6,RUNNING SPRINGS WWTF,Wastewater,34.2144,-117.1211,Running Springs,CA,Running Springs Water District,,,,Treatment Plant
1180743,53000030001,4.5,ANACORTES STP,Wastewater,48.518854,-122.607241,Anacortes,WA,ANACORTES CITY OF,Skagit,17110002,Strait Of Georgia,Collection: Separate Sewers
1180772,53000215001,2.2,CLARKSTON STP,Wastewater,46.426188,-117.05997,Clarkston,WA,Clarkston city of,Asotin,17060107,Lower Snake-Tucannon,Collection: Separate Sewers
1180867,53000925001,1.01,OMAK STP,Wastewater,48.411045,-119.529704,Omak,WA,OMAK CITY OF,,,,Treatment Plant
1180892,53001000001,1.93,South Kitsap Water Reclamation Facility,Wastewater,47.546071,-122.613234,Port Orchard,WA,West Sound Utility District,Kitsap,17110019,Puget Sound,Collection: Separate Sewers
1180936,53001280001,60,TACOMA CENTRAL STP #1,Wastewater,47.2393,-122.4107,Tacoma,WA,Tacoma City of,Pierce,17110014,Puyallup,Treatment Plant
1180963,53001485001,21.5,Yakima Regional POTW,Wastewater,46.5813,-120.4711,Yakima,WA,Yakima City of,Yakima,17030003,Lower Yakima,Collection: Pump Stations
1180987,53001665001,0.047,CRESTON STP,Wastewater,47.7613,-118.5241,Creston,WA,Creston City of,,,,Treatment Plant
1182891,48001023001,0.405,Van Horn WWTP,Wastewater,31.0274,-104.8182,Van Horn,TX,TOWN OF VAN HORN,,,,Collection: Separate Sewers
1183139,48002056001,0.02,O'Brien WWTP,Wastewater,33.39175,-99.834806,O Brien,TX,CITY OF OBRIEN,,,,Collection: Separate Sewers
1183389,48004078005,0.41,Airport - Denison,Wastewater,33.7179,-96.6619,Denison,TX,CITY OF DENISON,,,,Treatment Plant
1183646,48005096001,1.2,Rusk WWTP,Wastewater,31.7741,-95.1525,Rusk,TX,CITY OF RUSK,,,,Treatment Plant
1183942,48007128001,0.76,North Mission Glen WWTP,Wastewater,29.679111,-95.665778,Houston,TX,NORTH MISSION GLEN MUD,,,,Treatment Plant
1227912,48007062001,0.8,WILLIS STP,Wastewater,30.3974,-95.4746,Willis,TX,CITY OF WILLIS,,,,Collection: Separate Sewers
1227933,48007700001,1.75,North Park WWTP,Wastewater,30.03,-95.4214,Houston,TX,"NORTH PARK PUD, C/O SMITH,",,,,Treatment Plant
1229245,55004911001,0.4,EAGLE LAKE UD #1 - STP,Wastewater,42.7062,-88.1419,Kansasville,WI,EAGLE LAKE SEWER UTILITY,Racine,7120006,Upper Fox,Treatment Plant
1230242,31001896001,0.08,STUART WWTP,Wastewater,42.453,-98.6307,Stuart,NE,Village of Stuart,Holt,10150007,Lower Niobrara,Treatment Plant
1230927,20001139001,1.4,RUSSELL WWTP,Wastewater,38.8746,-98.8415,Russell,KS,RUSSELL WASTEWATER PLANT,,,,Collection: Separate Sewers
1231499,27000228001,0.09,HILLS WWTP,Wastewater,43.51615938,-96.35531376,Hills,MN,HILLS,Rock,10170204,Rock,Collection: Pump Stations
1231518,27001403001,0.095,BRANDON WWTP,Wastewater,45.96291907,-95.57511512,Brandon,MN,BRANDON,,,,Collection: Separate Sewers
1233299,29004067001,0.79,Fayette WWTP,Wastewater,39.143547,-92.670619,Fayette,MO,City of Fayette,,,,Collection: Separate Sewers
1234656,19000336001,0.028,GRAFTON WWTP,Wastewater,43.3214,-93.0749,Grafton,IA,"GRAFTON, TOWN OF",,,,Treatment Plant
1235046,47000610001,0.49,Greenfield Lagoon,Wastewater,36.162,-88.8149,Greenfield,TN,"GREENFIELD, TOWN OF",,,,Collection: Separate Sewers
1235077,47001365001,1.6,SPARTA STP,Wastewater,35.9083,-85.475,Sparta,TN,SPARTA WWTP,,,,Collection: Separate Sewers
1235958,51000055001,0.45,CHATHAM STP,Wastewater,36.81234,-79.37736,Chatham,VA,Town of Chatham,,,,Treatment Plant
1235977,51000166001,23,SOUTH CENTRAL REGIONAL WWTP,Wastewater,37.23754,-77.39709,Petersburg,VA,Colonial Heights,Petersburg,2080207,Appomattox,Collection: Separate Sewers
